[556.3846153846154, 116.56804733727812]
[466.4437869822485, 140.8284023668639]
[490.7041420118343, 203.55029585798817]
[463.48520710059165, 250.2958579881657]
[461.71005917159766, 304.14201183431953]
[426.20710059171597, 392.8994082840237]
[365.26035502958575, 408.28402366863907]
[521.4733727810651, 643.1952662721893]
[552.0361990950227, 586.6515837104073]
[555.8823529411765, 524.8868778280543]
[425.3393665158371, 639.3665158371041]
[378.8698224852071, 658.5798816568048]
[321.04072398190044, 654.2986425339367]
[536.8579881656805, 867.4556213017752]
[493.0710059171597, 848.5207100591716]
[507.2721893491124, 788.1656804733728]
[516.7396449704141, 823.0769230769231]
[379.46153846153845, 946.7455621301775]
[349.28402366863907, 1073.3727810650887]
[377.094674556213, 1033.1360946745563]
[422.06508875739644, 989.940828402367]
[416.73964497041413, 1050.2958579881656]
[56.38461538461539, 1315.3846153846155]
[393.66272189349115, 1123.6686390532545]
[477.094674556213, 1079.2899408284025]
[487.1538461538461, 1139.0532544378698]
[513.7810650887574, 1185.7988165680474]
[628.5739644970414, 1214.2011834319528]
[559.9349112426036, 1217.7514792899408]
[498.98816568047334, 1201.775147928994]
[389.5207100591716, 1176.3313609467457]
[363.48520710059177, 1214.792899408284]
[335.6745562130177, 1259.1715976331361]
[514.9644970414201, 1388.1656804733727]
[466.4437869822485, 1351.4792899408285]
[448.1005917159763, 1290.5325443786983]
[618.8816199376947, 1485.981308411215]
[568.2189349112426, 1457.396449704142]
[511.09345794392516, 1449.5327102803737]
[361.2492211838006, 1492.2118380062304]
[302.6822429906542, 1453.582554517134]
[269.4023668639053, 1395.8579881656806]
[236.2662721893491, 1372.189349112426]
[240.99999999999997, 1308.8757396449705]
[227.98224852071004, 1258.5798816568047]
[103.13017751479288, 1242.603550295858]
[113.7810650887574, 1304.1420118343196]
[147.50887573964494, 1357.9881656804735]
[73.54437869822485, 1424.2603550295858]
[23.84023668639051, 1441.4201183431953]
[269.99408284023673, 1533.7278106508877]
[305.79750778816197, 1574.454828660436]
[351.6508875739645, 1595.2662721893491]
[197.21301775147927, 1604.7337278106509]
[308.4556213017752, 1613.01775147929]
[358.44548286604356, 1633.9563862928348]
[501.9467455621301, 117.75147928994083]
[470.58579881656806, 362.13017751479293]
[130.34911242603548, 965.6804733727811]
[108.45562130177515, 995.2662721893491]
[214.37278106508873, 1643.1952662721894]
[5.497041420118336, 1382.2485207100592]
[385.9704142011834, 1559.7633136094676]
