[352.51801801801804, 65.70720720720736]
[284.95045045045043, 105.34684684684699]
[217.38288288288294, 116.15765765765781]
[413.77927927927925, 175.61711711711723]
[367.8333333333333, 234.1756756756758]
[339.0045045045045, 307.1486486486488]
[281.34684684684686, 311.6531531531533]
[248.0135135135135, 338.68018018018034]
[355.22072072072075, 356.6981981981983]
[289.454954954955, 404.4459459459461]
[329.09459459459464, 478.31981981981994]
[418.2837837837838, 503.5450450450452]
[387.65315315315314, 563.0045045045047]
[344.4099099099099, 599.9414414414416]
[284.04954954954957, 535.9774774774776]
[259.7252252252253, 607.1486486486488]
[327.2927927927928, 665.7072072072074]
[269.63513513513516, 723.364864864865]
[281.34684684684686, 677.4189189189191]
[220.9864864864865, 693.6351351351352]
[211.07657657657666, 769.310810810811]
[286.7522522522523, 625.1666666666667]
[293.05855855855856, 843.1846846846847]
[356.1216216216216, 800.8423423423425]
[327.2927927927928, 857.5990990990992]
[277.7432432432433, 909.8513513513515]
[386.7522522522523, 847.6891891891893]
[296.66216216216213, 956.6981981981983]
[270.536036036036, 1009.8513513513515]
[377.7432432432433, 984.6261261261262]
[410.1756756756757, 1024.2657657657658]
[320.08558558558565, 982.8243243243244]
[299.36486486486484, 1049.4909909909911]
[268.7342342342343, 1072.0135135135135]
[229.09459459459464, 1105.346846846847]
[401.1666666666667, 1200.8423423423424]
[379.545045045045, 1273.8153153153153]
[381.34684684684686, 1338.6801801801803]
[348.0135135135135, 1303.545045045045]
[311.9774774774775, 1343.1846846846847]
[333.5990990990991, 1417.9594594594596]
[335.4009009009009, 1382.8243243243244]
[314.68018018018023, 1475.6171171171172]
[292.1576576576577, 1535.0765765765766]
[517.3828828828828, 1435.0765765765766]
[482.2477477477477, 1492.7342342342342]
[498.463963963964, 1532.373873873874]
[440.80630630630634, 1587.3288288288288]
[383.1486486486487, 1462.1036036036037]
[306.5720720720721, 1664.8063063063064]
[413.77927927927925, 1655.7972972972973]
[478.64414414414415, 1591.8333333333333]
[475.94144144144144, 1659.400900900901]
[228.19369369369366, 1511.6531531531532]
[207.47297297297297, 1582.8243243243244]
[174.1396396396397, 1652.1936936936938]
[248.0135135135135, 1764.8063063063064]
[211.07657657657666, 1833.2747747747749]
[166.03153153153158, 1884.626126126126]
[341.7072072072072, 1821.563063063063]
[374.1396396396396, 1763.0045045045044]
[382.2477477477477, 1692.7342342342342]
[315.5810810810811, 1730.5720720720722]
[339.9054054054055, 1663.0045045045044]
[383.1486486486487, 1599.0405405405406]
[264.22972972972974, 1821.563063063063]
[488.554054054054, 1819.7612612612613]
[480.445945945946, 1887.3288288288288]
[386.7522522522523, 1908.0495495495495]
[349.81531531531533, 1964.8063063063064]
[316.48198198198196, 1970.2117117117118]
[283.1486486486487, 2022.463963963964]
[366.0315315315316, 2044.9864864864865]
[308.37387387387383, 2026.0675675675675]
