[268.2907348242812, 75.69968051118214]
[205.6709265175719, 341.51437699680514]
[167.97124600638978, 373.1437699680512]
[230.27156549520768, 293.91054313099045]
[302.15654952076676, 433.8466453674122]
[276.59744408945687, 377.6166134185304]
[272.12460063897765, 319.46964856230034]
[319.1509433962264, 911.3207547169811]
[276.1320754716981, 874.7169811320755]
[247.07547169811323, 820.0]
[275.7547169811321, 1116.6037735849056]
[277.64150943396226, 1046.4150943396228]
[222.16981132075472, 1141.8867924528302]
[227.27817745803355, 1087.5203836930457]
[241.03773584905662, 1034.3396226415095]
[193.49056603773585, 1104.9056603773586]
[214.62264150943398, 1044.5283018867924]
[225.18867924528303, 1269.433962264151]
[153.11320754716982, 1303.7735849056605]
[158.0188679245283, 1367.9245283018868]
[202.9245283018868, 1295.4716981132076]
[187.0754716981132, 1363.7735849056605]
[225.94339622641508, 1470.9433962264152]
[217.68585131894483, 1534.043165467626]
[193.49056603773585, 1583.7735849056605]
[261.0377358490566, 1556.2264150943397]
[253.49056603773585, 1486.0377358490566]
[163.30188679245282, 1816.2264150943397]
[177.26415094339623, 1754.3396226415095]
[364.77635782747603, 111.48242811501599]
[405.03194888178916, 82.40894568690098]
[458.38658146964855, 63.239616613418555]
[166.32075471698113, 865.2830188679245]
[250.47169811320754, 1304.5283018867924]
[288.5849056603774, 1340.0]
[199.1509433962264, 1441.1320754716983]
[192.73584905660377, 1498.4905660377358]
[236.8867924528302, 1778.1132075471698]
[243.30188679245282, 1835.8490566037735]
[185.18867924528303, 1710.188679245283]
