[539.8164556962026, 127.13291139240499]
[618.2974683544305, 135.3607594936708]
[665.7658227848101, 174.6012658227847]
[677.1582278481012, 78.39873417721512]
[713.867088607595, 161.3101265822784]
[578.4240506329115, 262.5759493670885]
[544.879746835443, 301.81645569620247]
[627.1582278481012, 237.89240506329105]
[452.4746835443038, 384.72784810126575]
[542.9810126582279, 396.7531645569619]
[523.993670886076, 451.8164556962024]
[494.24683544303804, 485.99367088607585]
[505.0063291139241, 421.4367088607594]
[488.5506329113925, 459.41139240506317]
[501.2088607594937, 515.1075949367088]
[507.5379746835443, 568.9050632911392]
[420.1962025316456, 703.0822784810125]
[443.613924050633, 753.0822784810125]
[480.95569620253167, 785.9936708860758]
[391.7151898734178, 872.0696202531644]
[351.8417721518988, 990.4240506329113]
[361.3354430379747, 946.7531645569619]
[370.1962025316456, 891.6898734177214]
[386.6518987341773, 1043.5886075949365]
[437.91772151898743, 1072.0696202531644]
[287.28481012658233, 989.7911392405063]
[268.2974683544304, 1044.2215189873416]
[249.31012658227854, 1096.7531645569618]
[307.53797468354435, 1170.8037974683543]
[302.47468354430384, 1222.0696202531644]
[353.1075949367089, 1236.6265822784808]
[393.61392405063293, 1245.4873417721517]
[219.56329113924056, 1284.7278481012656]
[280.3227848101266, 1328.3987341772151]
[289.18354430379753, 1277.1329113924048]
[217.66455696202536, 1344.8544303797466]
[182.22151898734182, 1332.8291139240505]
[142.34810126582283, 1344.8544303797466]
[276.52531645569627, 1397.3860759493668]
[203.1075949367089, 1468.9050632911392]
[222.0949367088608, 1423.9683544303796]
[176.52531645569627, 1517.6392405063289]
[194.8797468354431, 1551.8164556962024]
[212.60126582278485, 1506.2468354430378]
[158.1708860759494, 1696.1202531645567]
[123.99367088607599, 1734.7278481012656]
[122.09493670886081, 1789.1582278481012]
[121.46202531645574, 1816.3734177215188]
[164.50000000000006, 1767.0063291139238]
[73.99367088607602, 1803.0822784810125]
[81.58860759493678, 1857.5126582278479]
[118.29746835443044, 1903.7151898734176]
[164.50000000000006, 1877.1329113924048]
[180.32278481012662, 1821.4367088607594]
[164.50000000000006, 1922.7025316455695]
[218.9303797468355, 1818.272151898734]
[146.1455696202532, 2012.5759493670885]
[109.43670886075955, 2071.4367088607596]
[191.71518987341778, 2019.5379746835442]
[176.52531645569627, 2067.6392405063293]
[178.42405063291142, 2122.0696202531644]
[199.9430379746836, 2226.5]
[221.46202531645577, 2279.6645569620255]
[245.51265822784814, 2317.6392405063293]
[201.8417721518988, 2328.3987341772154]
[292.9810126582279, 2387.8924050632913]
[192.34810126582283, 2381.5632911392404]
[202.47468354430384, 2432.8291139240505]
[114.50000000000006, 2536.6265822784812]
[91.71518987341778, 2589.1582278481014]
