[279.14957264957263, 407.1752136752137]
[262.48290598290595, 461.02136752136755]
[266.7564102564102, 511.8760683760684]
[239.83333333333331, 313.5854700854701]
[252.33333333333334, 256.7307692307692]
[279.5769230769231, 349.6794871794872]
[242.39743589743594, 395.8333333333333]
[314.6196581196581, 656.3205128205128]
[273.16666666666663, 600.3376068376068]
[235.98717948717945, 600.7649572649573]
[236.4145299145299, 658.4572649572649]
[257.78205128205127, 705.4658119658119]
[362.05555555555554, 764.4401709401709]
[382.14102564102564, 814.8675213675214]
[408.63675213675214, 857.1752136752136]
[304.79059829059827, 817.0042735042734]
[308.2094017094017, 884.9529914529915]
[380.85897435897436, 1050.7649572649573]
[327.4401709401709, 1028.542735042735]
[292.8247863247863, 988.7991452991453]
[258.1025641025641, 1080.128205128205]
[282.14102564102564, 1039.2264957264958]
[400.0897435897436, 1114.7435897435896]
[369.7478632478632, 1079.3974358974358]
[357.3547008547008, 1017.4316239316239]
[279.57692307692304, 1169.568376068376]
[225.41025641025644, 1203.2051282051282]
[210.77350427350424, 351.61965811965814]
[200.08974358974356, 404.61111111111114]
