[370.98648648648646, 166.58108108108127]
[424.59009009009003, 189.10360360360377]
[292.15765765765764, 204.86936936936954]
[279.545045045045, 167.93243243243262]
[327.7432432432432, 93.15765765765784]
[402.518018018018, 140.45495495495513]
[435.4009009009009, 242.25675675675694]
[373.68918918918916, 238.20270270270288]
[350.7162162162162, 188.20270270270288]
[378.6441441441441, 328.7432432432434]
[416.48198198198196, 379.19369369369383]
[295.7612612612612, 483.6981981981983]
[333.5990990990991, 516.1306306306308]
[387.65315315315314, 533.2477477477479]
[249.81531531531527, 608.4729729729731]
[334.95045045045043, 656.6711711711713]
[380.44594594594594, 703.5180180180182]
[212.8783783783784, 828.292792792793]
[220.53603603603602, 885.5000000000001]
[196.66216216216213, 909.373873873874]
[250.26576576576576, 934.1486486486488]
[376.3918918918919, 1003.5180180180181]
[418.28378378378375, 1043.6081081081081]
[477.2927927927928, 1080.545045045045]
[400.2657657657657, 986.8513513513515]
[448.0135135135135, 1025.1396396396397]
[502.9684684684684, 1051.2657657657658]
[206.57207207207205, 1055.7702702702702]
[194.86036036036035, 1117.481981981982]
[289.4549549549549, 1119.7342342342342]
[257.47297297297297, 1113.8783783783783]
[287.65315315315314, 1169.7342342342342]
[248.46396396396392, 1173.7882882882882]
[305.6711711711711, 1208.472972972973]
[248.46396396396392, 1229.644144144144]
[305.6711711711711, 1154.418918918919]
[201.16666666666663, 1401.7162162162163]
[195.31081081081078, 1465.68018018018]
[300.26576576576576, 1470.6351351351352]
[320.536036036036, 1389.1036036036037]
[354.31981981981977, 1426.9414414414414]
[322.3378378378378, 1527.8423423423424]
[399.8153153153153, 1457.5720720720722]
[231.7972972972973, 1501.2657657657658]
[323.68918918918916, 1585.9504504504505]
[207.02252252252254, 1548.563063063063]
[162.42792792792795, 1592.2567567567567]
[101.16666666666667, 1507.1216216216217]
[95.31081081081082, 1566.1306306306305]
[106.12162162162163, 1624.6891891891892]
[162.8783783783784, 1706.6711711711712]
[168.2837837837838, 1791.8063063063062]
[193.95945945945942, 1780.9954954954953]
[179.09459459459458, 1831.4459459459458]
[170.53603603603602, 1890.0045045045044]
