[130.6734104046243, 131.79190751445086]
[167.08959537572258, 123.69942196531792]
[226.0491329479769, 130.63583815028903]
[231.82947976878614, 68.20809248554913]
[197.14739884393066, 169.364161849711]
[152.0606936416185, 207.51445086705203]
[282.6965317919075, 145.08670520231215]
[306.9739884393064, 188.43930635838151]
[217.95664739884393, 258.3815028901734]
[194.257225433526, 301.15606936416185]
[185.58670520231215, 354.91329479768785]
[243.39017341040466, 408.67052023121386]
[272.2919075144509, 247.97687861271677]
[272.8699421965318, 341.0404624277457]
[206.97398843930637, 437.57225433526014]
[154.37283236994222, 464.16184971098266]
[278.6502890173411, 420.23121387283237]
[270.5578034682081, 480.9248554913295]
[265.3554913294798, 609.8265895953757]
[232.40751445086704, 650.8670520231213]
[176.9161849710983, 673.9884393063584]
[290.7890173410405, 649.1329479768787]
[257.84104046242777, 700.5780346820809]
[222.00289017341044, 741.0404624277456]
[270.5578034682081, 840.4624277456647]
[321.42485549132954, 836.9942196531792]
[220.84682080924858, 887.8612716763006]
[293.6791907514451, 885.5491329479769]
[302.9277456647399, 947.3988439306358]
[246.8583815028902, 1173.4104046242774]
[297.1473988439306, 1155.4913294797689]
[290.2109826589595, 1418.4971098265896]
[256.6849710982659, 1466.4739884393064]
[291.9450867052023, 1469.942196531792]
[255.52890173410407, 1521.3872832369943]
[199.0987261146497, 103.18471337579618]
[272.3471337579618, 92.99363057324841]
[278.7165605095542, 1081.528662420382]
