[619.3706467661691, 168.05721393034827]
[639.922480620155, 137.2093023255814]
[623.8482587064676, 202.3855721393035]
[563.5658914728682, 200.0]
[629.8449612403101, 259.30232558139534]
[585.0422885572139, 241.19154228855723]
[545.7388059701492, 221.78855721393035]
[673.1019900497512, 339.6990049751244]
[673.1019900497512, 394.42537313432837]
[692.504975124378, 436.2164179104478]
[375.92424242424244, 175.15151515151513]
[326.22727272727275, 185.45454545454544]
[279.4573643410853, 182.9457364341085]
[251.07575757575762, 210.90909090909088]
[294.1060606060606, 235.15151515151513]
[340.1666666666667, 254.54545454545453]
[423.1969696969697, 289.6969696969697]
[480.2325581395349, 270.5426356589147]
[521.3787878787879, 265.45454545454544]
[421.9848484848485, 269.6969696969697]
[535.2910447761193, 436.2164179104478]
[488.0273631840796, 465.56965174129357]
[458.6741293532338, 510.84328358208955]
[525.8383084577114, 481.4900497512438]
[488.0273631840796, 537.7089552238806]
[528.823383084577, 520.7935323383084]
[548.7238805970148, 478.0074626865672]
[522.3557213930347, 575.5199004975125]
[592.0074626865671, 675.5199004975125]
[626.3358208955223, 726.2661691542288]
[563.1517412935323, 737.7089552238806]
[550.2164179104477, 658.1069651741293]
[529.320895522388, 626.7636815920398]
[510.4154228855721, 685.9676616915423]
[443.41085271317826, 787.5968992248062]
[416.27906976744185, 834.1085271317829]
[464.1467661691542, 821.7885572139303]
[474.59452736318406, 784.4751243781094]
[515.8880597014925, 725.7686567164179]
[385.0422885572139, 924.276119402985]
[357.67910447761193, 962.0870646766168]
[339.271144278607, 1008.8532338308457]
[451.7089552238806, 1057.6094527363182]
[453.48837209302326, 1000.7751937984495]
[409.42039800995025, 982.4850746268656]
[415.3905472636816, 1044.6741293532336]
[301.46019900497515, 1099.4004975124376]
[268.1268656716418, 1187.957711442786]
[206.43532338308458, 1412.833333333333]
[230.8134328358209, 1363.0820895522386]
[242.25621890547262, 1314.325870646766]
[187.52985074626866, 1374.5248756218903]
[208.9228855721393, 1462.0870646766166]
[257.181592039801, 1502.8830845771142]
[291.50995024875624, 1457.1119402985073]
[335.78855721393035, 1542.1865671641788]
[340.7636815920398, 1492.9328358208952]
[336.7835820895522, 1450.644278606965]
[220.36567164179104, 1657.1119402985073]
[206.43532338308458, 1716.8134328358205]
[246.73383084577114, 1715.8184079601988]
[214.3955223880597, 1769.5497512437807]
[235.29104477611938, 1846.6641791044774]
[224.3457711442786, 1885.470149253731]
[193.5, 1996.4154228855718]
[198.47512437810946, 1920.7935323383083]
[185.53980099502488, 1959.101990049751]
[247.23134328358208, 1963.5796019900495]
[212.90298507462686, 2076.017412935323]
[187.0323383084577, 2132.7338308457706]
[272.10696517412936, 2022.783582089552]
[485.0422885572139, 2036.7139303482584]
[283.05223880597015, 1962.5845771144275]
[504.94278606965173, 1930.743781094527]
[570.6144278606964, 1977.509950248756]
[559.1716417910447, 1923.7786069651738]
[563.1517412935323, 1872.0373134328356]
[458.6741293532338, 284.97263681592045]
[706.4353233830844, 349.1517412935324]
[763.1517412935323, 353.1318407960199]
[632.3059701492537, 408.8532338308458]
[645.7388059701492, 356.1169154228856]
[616.8830845771143, 467.0621890547264]
[448.7238805970149, 866.5646766169153]
[313.89800995024876, 1161.5895522388057]
[331.31094527363183, 1340.196517412935]
[212.90298507462686, 1327.7587064676616]
[126.3358208955224, 1511.8383084577113]
[116.88308457711445, 1565.0721393034823]
[111.90796019900499, 1610.8432835820893]
[96.4850746268657, 1632.7338308457709]
[488.52487562189054, 1982.4850746268653]
[479.5696517412935, 2079.002487562189]
