[508.1923076923077, 285.96153846153845]
[555.1153846153845, 261.34615384615387]
[595.1153846153845, 226.73076923076923]
[673.5769230769231, 131.34615384615387]
[661.2692307692307, 179.80769230769232]
[670.5, 229.03846153846155]
[487.42307692307685, 359.03846153846155]
[534.3461538461538, 351.34615384615387]
[577.4230769230769, 334.4230769230769]
[548.9615384615383, 522.8846153846154]
[524.3461538461538, 572.8846153846154]
[616.6538461538462, 499.8076923076923]
[658.9615384615383, 522.8846153846154]
[718.9615384615383, 530.576923076923]
[632.0384615384614, 476.7307692307692]
[672.0384615384614, 560.576923076923]
[370.49999999999994, 764.4230769230769]
[413.57692307692304, 782.1153846153845]
[472.0384615384615, 778.2692307692307]
[429.7307692307692, 825.1923076923076]
[488.9615384615384, 810.576923076923]
[495.8846153846153, 891.3461538461538]
[445.8846153846153, 932.8846153846154]
[485.8846153846153, 986.7307692307692]
[506.65384615384613, 925.9615384615383]
[438.9615384615384, 1082.8846153846155]
[469.7307692307692, 1059.8076923076924]
[495.1153846153846, 1071.3461538461538]
[464.34615384615375, 1123.6538461538462]
[449.7307692307692, 1183.6538461538462]
[497.42307692307685, 1172.1153846153848]
[557.4230769230769, 1169.8076923076924]
[546.6538461538462, 1208.2692307692307]
[467.42307692307685, 1349.0384615384617]
[444.34615384615375, 1406.7307692307693]
[484.34615384615375, 1403.6538461538462]
[456.65384615384613, 1465.1923076923076]
[418.1923076923077, 1544.423076923077]
[370.49999999999994, 1569.8076923076924]
[312.8076923076923, 1579.0384615384617]
[342.0384615384615, 1655.9615384615386]
[394.34615384615387, 1634.423076923077]
[399.7307692307692, 1609.8076923076924]
[142.0384615384615, 1529.8076923076924]
[105.11538461538458, 1565.1923076923076]
[58.19230769230768, 1586.7307692307693]
[130.5, 1634.423076923077]
[101.26923076923072, 1689.0384615384617]
[217.4230769230769, 1852.1153846153845]
[187.4230769230769, 1895.1923076923076]
[250.49999999999994, 1870.576923076923]
[238.96153846153845, 1938.2692307692307]
[575.8846153846152, 1895.1923076923076]
[552.8076923076924, 1950.576923076923]
[478.1923076923077, 1962.1153846153845]
[476.65384615384613, 2017.5]
[368.1923076923077, 2055.1923076923076]
[328.1923076923077, 2134.423076923077]
[309.7307692307692, 2172.1153846153848]
[278.1923076923077, 2201.346153846154]
