[107.508547008547, 123.93162393162395]
[168.6196581196581, 101.28205128205128]
[172.03846153846152, 148.71794871794873]
[159.64529914529916, 201.70940170940173]
[207.08119658119656, 105.98290598290599]
[275.88461538461536, 139.31623931623932]
[247.6794871794872, 185.47008547008548]
[209.64529914529916, 221.3675213675214]
[201.52564102564102, 258.54700854700855]
[188.2777777777778, 298.71794871794873]
[195.54273504273507, 353.84615384615387]
[180.58547008547006, 437.1794871794872]
[178.02136752136752, 500.00000000000006]
[201.52564102564102, 553.4188034188035]
[214.34615384615384, 601.2820512820513]
[192.55128205128207, 665.8119658119658]
[201.95299145299148, 723.5042735042736]
[250.24358974358975, 835.8974358974359]
[217.76495726495725, 853.4188034188035]
[257.08119658119654, 874.7863247863248]
[221.61111111111111, 908.974358974359]
[323.3205128205128, 938.8888888888889]
[348.534188034188, 839.7435897435898]
[66.48290598290598, 957.6923076923077]
[127.59401709401712, 944.8717948717949]
[123.32051282051285, 993.1623931623932]
[280.15811965811963, 1002.5641025641027]
[293.4059829059829, 1035.897435897436]
[214.34615384615384, 1021.7948717948718]
[154.51709401709402, 1030.3418803418804]
[181.01282051282053, 1069.6581196581196]
[144.26068376068375, 1101.2820512820513]
[121.61111111111111, 1140.1709401709402]
[175.45726495726498, 1178.6324786324788]
[134.00427350427353, 1211.965811965812]
[119.90170940170938, 1247.863247863248]
[295.11538461538464, 1222.6495726495727]
[334.85897435897436, 1244.017094017094]
[384.431623931624, 1269.6581196581196]
[172.89316239316238, 1274.3589743589744]
[206.65384615384616, 1216.2393162393164]
[120.75641025641025, 1318.803418803419]
[96.39743589743588, 1345.2991452991455]
[57.93589743589743, 1342.7350427350427]
[86.9957264957265, 1382.0512820512822]
[126.31196581196579, 1344.017094017094]
[131.01282051282053, 1384.1880341880342]
[90.84188034188034, 1419.6581196581196]
[28.87606837606836, 1602.9914529914531]
[77.16666666666666, 1595.2991452991455]
[122.46581196581198, 1599.1452991452993]
[185.2863247863248, 1701.7094017094018]
[136.99572649572647, 1726.4957264957266]
[102.80769230769229, 1780.769230769231]
[209.64529914529916, 1754.2735042735044]
[172.03846153846152, 1797.4358974358975]
[146.82478632478634, 1847.863247863248]
[228.44871794871793, 2000.4273504273506]
[215.6282051282051, 1959.82905982906]
[283.14957264957263, 2047.008547008547]
[310.92735042735046, 2081.6239316239316]
[286.99572649572656, 2128.2051282051284]
[184.00427350427353, 2256.4102564102564]
[169.90170940170938, 2202.991452991453]
[179.3034188034188, 2311.965811965812]
