[356.8372093023256, 227.81395348837216]
[312.65116279069764, 206.108527131783]
[277.96466431095405, 169.8798586572439]
[241.5689045936396, 127.12367491166084]
[188.56537102473496, 191.78798586572447]
[164.5371024734982, 142.67137809187287]
[155.70318021201413, 103.0954063604241]
[269.2403100775193, 216.18604651162798]
[304.8992248062016, 251.06976744186053]
[230.48062015503874, 185.9534883720931]
[369.13074204947, 362.45936395759725]
[335.51937984496124, 316.9612403100776]
[329.55477031802116, 369.1731448763251]
[304.8992248062016, 320.44961240310084]
[320.0141342756184, 510.16254416961135]
[304.8992248062016, 460.3720930232559]
[298.3100775193799, 612.31007751938]
[322.13427561837455, 650.4452296819788]
[287.4573643410853, 566.5736434108528]
[347.5348837209302, 779.7519379844963]
[308.0, 742.5426356589148]
[225.82945736434107, 815.7984496124033]
[226.21705426356587, 742.5426356589148]
[362.65116279069764, 837.5038759689924]
[403.7364341085271, 877.8139534883722]
[441.33333333333337, 927.8139534883722]
[345.5968992248062, 953.0077519379846]
[342.49612403100775, 908.0465116279071]
[322.34108527131787, 843.7054263565892]
[391.33333333333337, 1006.108527131783]
[315.36434108527135, 992.5426356589148]
[259.1627906976744, 958.4341085271319]
[195.984496124031, 975.4883720930234]
[177.3798449612403, 1039.0542635658915]
[372.7286821705426, 1054.9457364341085]
[315.75193798449607, 1022.7751937984497]
[328.1550387596899, 1115.7984496124031]
[388.62015503875966, 1214.2480620155038]
[350.63565891472865, 1165.0232558139535]
[282.80620155038764, 1173.937984496124]
[263.81395348837214, 1113.860465116279]
[384.35658914728685, 1301.84496124031]
[316.91472868217056, 1281.6899224806202]
[271.95348837209303, 1258.046511627907]
[320.4031007751938, 1364.2480620155038]
[267.6899224806201, 1316.1860465116279]
[185.51937984496124, 1151.4573643410852]
[359.93798449612405, 1589.4418604651162]
[327.76744186046506, 1543.3178294573643]
[300.63565891472865, 1492.5426356589146]
[403.34883720930236, 1813.0852713178294]
[350.04946996466424, 1791.0812720848057]
[304.1240310077519, 1758.046511627907]
[486.7985865724381, 1916.1696113074206]
[406.8372093023256, 1858.4341085271317]
[508.38759689922483, 1970.8372093023256]
[543.6589147286821, 2018.124031007752]
[491.33333333333337, 2014.6356589147285]
[442.1085271317829, 1970.8372093023256]
[372.7286821705426, 1980.5271317829456]
[280.0848056537102, 1813.3427561837457]
[289.3953488372093, 1861.1472868217054]
[225.82945736434107, 1924.7131782945737]
[224.66666666666666, 1859.596899224806]
[223.50387596899225, 1800.6821705426357]
[325.8294573643411, 1934.015503875969]
[385.0318021201414, 2120.763250883392]
[348.3100775193798, 2144.4806201550387]
[408.3533568904594, 2142.6713780918726]
[385.90697674418607, 2088.279069767442]
[309.93798449612405, 2015.7984496124031]
[254.9964664310954, 2166.6996466431096]
[187.84496124031006, 2140.6046511627906]
[156.44961240310076, 2099.5193798449613]
[209.1627906976744, 2230.139534883721]
[336.6821705426356, 2298.7441860465115]
[319.3074204946996, 2241.964664310954]
[276.9922480620155, 426.65116279069775]
[251.4108527131783, 1007.6589147286822]
[198.69767441860463, 1253.3953488372092]
[352.9612403100775, 1829.3643410852712]
[221.953488372093, 2034.7906976744187]
[204.51162790697674, 2096.4186046511627]
[332.031007751938, 2051.4573643410854]
[236.29457364341084, 2228.9767441860463]
[294.82170542635663, 2398.7441860465115]
[314.9767441860465, 2463.860465116279]
