[251.63636363636363, 276.8181818181818]
[230.7272727272727, 258.1818181818182]
[199.36363636363635, 220.90909090909088]
[392.07650273224044, 354.37158469945354]
[353.0054644808743, 340.983606557377]
[321.85792349726773, 326.775956284153]
[438.9090909090909, 422.27272727272725]
[386.6363636363636, 403.18181818181813]
[428.45454545454544, 522.7272727272726]
[375.7272727272727, 500.9090909090909]
[396.72131147540983, 626.5027322404371]
[435.24590163934425, 659.8360655737705]
[484.3636363636364, 682.2727272727273]
[475.40983606557376, 759.0163934426229]
[408.45454545454544, 729.9999999999999]
[503.55191256830597, 823.224043715847]
[461.4754098360656, 816.3934426229508]
[400.54644808743166, 818.5792349726776]
[424.3169398907104, 867.4863387978141]
[408.74316939890707, 914.7540983606557]
[373.4972677595628, 874.863387978142]
[407.103825136612, 1274.590163934426]
[380.7272727272727, 1240.4545454545453]
[371.5846994535519, 1199.4535519125682]
[391.6363636363636, 1298.6363636363635]
