[164.1470588235294, 131.1764705882353]
[167.0797101449275, 187.35024154589354]
[259.3502415458937, 134.21014492753605]
[215.38888888888886, 182.03623188405777]
[240.02657004830917, 229.86231884057952]
[271.91062801932367, 270.4420289855071]
[173.35990338164248, 295.0797101449274]
[176.74154589371977, 358.3647342995168]
[214.42270531400965, 532.2777777777776]
[251.13768115942025, 587.8333333333331]
[282.05555555555554, 626.4806763285022]
[276.7415458937198, 672.8574879227051]
[277.2246376811594, 724.5483091787438]
[265.6304347826087, 771.8913043478259]
[203.7946859903381, 843.8719806763283]
[214.42270531400965, 906.6739130434781]
[276.25845410628017, 1007.6400966183573]
[264.1811594202898, 966.0942028985505]
[306.6932367149758, 1055.466183574879]
[299.9299516908212, 981.0700483091786]
[318.77053140096615, 1025.514492753623]
[164.66425120772945, 1102.8091787439612]
[122.63526570048305, 1137.1086956521738]
[206.2101449275362, 1129.3792270531399]
[152.1038647342995, 1184.9347826086955]
[287.8526570048309, 1286.3840579710143]
[327.4661835748792, 1329.3792270531399]
[272.8768115942029, 1361.2632850241544]
[231.3309178743961, 1296.5289855072463]
[236.16183574879227, 1392.1811594202898]
[264.1811594202898, 1386.3840579710143]
[254.51932367149755, 1444.8381642512077]
[287.8526570048309, 1487.8333333333333]
[281.08937198067633, 1425.0314009661834]
[223.6014492753623, 1538.074879227053]
[203.3115942028985, 1586.867149758454]
[169.49516908212559, 1632.7608695652173]
[256.451690821256, 1645.3212560386473]
[269.012077294686, 1578.171497584541]
[319.7367149758454, 1584.4516908212559]
[371.42753623188406, 1614.403381642512]
[559.3502415458937, 1602.8091787439612]
[572.3937198067633, 1655.466183574879]
[590.268115942029, 1701.3599033816424]
[162.73188405797097, 1723.099033816425]
[115.38888888888886, 1757.3985507246375]
[198.4806763285024, 1740.4903381642512]
[246.78985507246375, 1722.6159420289855]
[187.36956521739125, 1793.147342995169]
[255.00241545893715, 1773.3405797101448]
[156.451690821256, 1850.635265700483]
[257.41787439613523, 1822.1328502415458]
[488.3357487922706, 1757.3985507246375]
[537.6111111111111, 1783.4855072463768]
[592.2004830917874, 1789.7657004830917]
[299.9299516908212, 1944.8381642512077]
[260.7995169082125, 1953.050724637681]
[255.96859903381642, 2004.2584541062802]
[274.80917874396135, 2055.949275362319]
[315.38888888888886, 2004.2584541062802]
[352.1038647342995, 2111.9879227053143]
[330.8478260869565, 2151.118357487923]
[197.03140096618353, 2119.2342995169083]
[165.63043478260866, 2167.0603864734303]
[171.91062801932364, 2123.099033816425]
[172.87681159420288, 2222.6159420289855]
[213.93961352657004, 2168.509661835749]
[243.89130434782606, 2219.2342995169083]
[154.51932367149755, 2547.253623188406]
[136.64492753623185, 2588.316425120773]
[141.9589371980676, 2638.557971014493]
[240.50966183574877, 2574.3067632850243]
[229.39855072463763, 2633.727053140097]
[173.8429951690821, 2477.205314009662]
[223.6014492753623, 2458.8478260869565]
[260.3164251207729, 2421.166666666667]
[221.79411764705878, 1455.2941176470588]
