[264.22131147540983, 98.33606557377054]
[200.61475409836066, 95.3852459016394]
[155.69672131147544, 84.89344262295087]
[283.5655737704918, 144.23770491803285]
[222.58196721311475, 180.95901639344268]
[181.2704918032787, 231.4508196721312]
[169.79508196721315, 288.82786885245906]
[227.827868852459, 252.43442622950823]
[275.6967213114754, 216.04098360655743]
[239.95901639344265, 305.8770491803279]
[233.40163934426232, 365.2213114754099]
[331.10655737704917, 294.0737704918033]
[336.0245901639344, 365.5491803278689]
[353.4016393442623, 424.89344262295083]
[253.72950819672133, 493.09016393442624]
[223.89344262295083, 563.5819672131148]
[356.3524590163934, 509.15573770491807]
[379.3032786885246, 597.0245901639345]
[305.5327868852459, 688.172131147541]
[241.59836065573774, 682.9262295081967]
[169.1393442622951, 754.4016393442623]
[199.3032786885246, 755.7131147540983]
[291.76229508196724, 756.6967213114754]
[250.45081967213116, 804.2377049180328]
[205.5327868852459, 816.6967213114754]
[149.79508196721315, 851.7786885245902]
[105.2049180327869, 923.5819672131147]
[217.6639344262295, 873.4180327868852]
[284.22131147540983, 846.5327868852459]
[293.4016393442623, 904.5655737704918]
[249.79508196721315, 979.9754098360655]
[271.76229508196724, 1058.0081967213114]
[349.4672131147541, 1008.172131147541]
[319.3032786885246, 1116.6967213114754]
[194.38524590163937, 1176.3688524590164]
[280.94262295081967, 1228.5]
[249.79508196721315, 1292.762295081967]
[195.0409836065574, 1250.139344262295]
[159.95901639344265, 1306.2049180327867]
[100.9426229508197, 1237.6803278688524]
[89.79508196721315, 1305.5491803278687]
[113.72950819672133, 1341.6147540983607]
[103.89344262295086, 1382.9262295081967]
[201.59836065573774, 1378.3360655737704]
[197.3360655737705, 1439.3196721311474]
[179.63114754098362, 1488.5]
[146.18852459016395, 1558.6639344262294]
[139.63114754098362, 1638.6639344262294]
[275.514440433213, 1633.9350180505414]
[268.8114754098361, 1561.2868852459017]
[292.09016393442624, 1631.450819672131]
[117.66393442622953, 1772.106557377049]
[91.76229508196724, 1837.6803278688524]
[128.94404332129963, 1844.043321299639]
[130.12295081967216, 1906.2049180327867]
[260.61475409836066, 1923.2540983606557]
[211.9765342960289, 2027.0758122743682]
[270.45081967213116, 1988.5]
[253.72950819672133, 2051.450819672131]
[152.09016393442624, 2185.5491803278683]
[284.53971119133575, 1180.1444043321299]
