[563.1041666666667, 129.6875]
[568.8333333333334, 186.45833333333334]
[577.6875, 235.41666666666669]
[502.78886168910645, 122.88861689106487]
[548.5208333333334, 188.02083333333334]
[451.64583333333337, 214.58333333333334]
[475.60416666666674, 167.1875]
[556.8541666666667, 283.33333333333337]
[548.0, 226.04166666666669]
[561.0208333333334, 341.6666666666667]
[515.1875, 375.52083333333337]
[488.625, 381.25]
[532.375, 432.2916666666667]
[490.70833333333337, 439.58333333333337]
[506.33333333333337, 496.875]
[515.1875, 464.0625]
[457.7460220318237, 542.5948592411261]
[480.0226438188494, 595.3488372093024]
[514.1458333333334, 632.2916666666667]
[409.45833333333337, 521.3541666666667]
[376.125, 563.5416666666667]
[328.20833333333337, 598.9583333333334]
[328.7291666666667, 631.25]
[339.14583333333337, 775.5208333333334]
[448.4436964504284, 777.233782129743]
[469.35416666666674, 821.3541666666667]
[372.4791666666667, 816.6666666666667]
[365.1875, 869.7916666666667]
[333.5110159118727, 836.9645042839658]
[445.91666666666674, 997.3958333333334]
[461.02083333333337, 1057.8125]
[508.41666666666674, 1027.0833333333335]
[488.10416666666674, 1110.4166666666667]
[463.4987760097919, 1125.703794369645]
[344.3541666666667, 1141.1458333333335]
[353.20833333333337, 1197.9166666666667]
[432.89583333333337, 1230.7291666666667]
[434.45833333333337, 1297.3958333333335]
[413.625, 1354.1666666666667]
[432.375, 1410.4166666666667]
[332.53182374541, 1377.96817625459]
[292.60784313725486, 1148.2401960784314]
[295.3039215686274, 1194.563725490196]
[287.95098039215685, 1242.357843137255]
[322.4791666666667, 1184.375]
[373.4901960784313, 1160.0049019607843]
[300.6041666666667, 1280.2083333333335]
[280.8125, 1325.5208333333335]
[326.67647058823525, 1292.357843137255]
[247.99999999999997, 1407.3088235294117]
[202.6875, 1457.8125]
[238.10416666666669, 1442.7083333333335]
[138.625, 1400.5208333333335]
[72.99999999999999, 1318.2291666666667]
[104.77083333333333, 1272.3958333333335]
[120.91666666666667, 1214.5833333333335]
[182.375, 1501.5625]
[269.3541666666667, 1526.5625]
[309.9791666666667, 1567.7083333333335]
[342.85294117647055, 1587.2107843137255]
[302.1666666666667, 1792.7083333333335]
[434.9791666666667, 1028.6458333333335]
[322.4791666666667, 1089.5833333333335]
[290.1875, 1419.2708333333335]
[331.8541666666667, 1894.7916666666667]
[315.1875, 1839.0625]
[426.64583333333337, 979.6875]
