[255.2848605577689, 349.75896414342634]
[221.42031872509958, 307.9262948207172]
[272.8147410358565, 403.54382470119526]
[225.65458937198076, 361.352657004831]
[254.88645418326692, 476.0537848605578]
[297.11752988047806, 519.4800796812749]
[239.34860557768926, 680.8346613545817]
[223.0139442231076, 616.691235059761]
[126.20119521912352, 752.1494023904382]
[140.1454183266932, 709.5199203187251]
[174.40836653386455, 860.9143426294821]
[223.41235059760956, 950.1573705179283]
[190.34462151394425, 907.5278884462151]
[273.6115537848606, 1076.0537848605577]
[239.74701195219123, 1037.4083665338644]
[200.30478087649405, 1015.894422310757]
[219.42828685258965, 1125.0577689243028]
[173.21314741035857, 1073.6633466135456]
[152.49601593625496, 1328.2450199203186]
[159.26892430278886, 1286.4123505976095]
[153.29282868525897, 1384.4203187250994]
[192.33665338645417, 256.9302788844622]
[201.898406374502, 229.0418326693228]
[269.22908366533864, 321.0737051792829]
[96.32071713147411, 791.1932270916335]
