[495.4791666666667, 198.3333333333332]
[541.8333333333334, 169.6874999999999]
[250.68749999999994, 295.2083333333332]
[280.8958333333333, 334.7916666666666]
[240.27083333333331, 367.0833333333332]
[195.28010471204186, 387.43455497382195]
[160.58333333333331, 372.8124999999999]
[107.97916666666664, 356.1458333333332]
[77.24999999999996, 397.2916666666666]
[26.17015706806285, 425.130890052356]
[111.10416666666664, 753.5416666666665]
[74.6458333333333, 806.6666666666665]
[161.10416666666663, 910.8333333333331]
[157.97916666666663, 973.3333333333331]
[198.60416666666663, 979.0624999999999]
[191.83333333333331, 923.8541666666665]
[67.87499999999996, 1053.0208333333333]
[90.79166666666664, 1088.4375]
[43.91666666666664, 1101.4583333333333]
[64.22916666666664, 1145.2083333333333]
[151.72916666666663, 1080.625]
[222.04166666666663, 1263.9583333333333]
[248.08333333333331, 1325.4166666666667]
[193.39583333333331, 1257.7083333333333]
[185.58333333333331, 1311.875]
[163.18749999999994, 1362.9166666666667]
[119.9583333333333, 1332.1875]
[129.33333333333331, 1275.4166666666667]
[234.54166666666663, 1586.875]
[215.79166666666663, 1523.3333333333333]
[119.43749999999996, 1532.7083333333333]
[120.99999999999996, 1474.8958333333333]
[262.66666666666663, 1692.6041666666667]
[228.81249999999994, 1639.4791666666667]
[201.20833333333331, 1627.5]
[214.22916666666663, 1686.3541666666667]
[235.06249999999994, 1803.5416666666667]
[199.12499999999994, 1760.8333333333333]
[166.31249999999994, 1711.3541666666667]
[90.2708333333333, 1699.375]
[66.8333333333333, 1748.8541666666667]
[30.8958333333333, 1795.7291666666667]
[95.47916666666664, 1762.9166666666667]
[90.2708333333333, 1812.9166666666667]
[69.9583333333333, 1872.2916666666667]
[263.18749999999994, 1937.9166666666667]
[221.45811518324604, 1895.8115183246073]
[197.04166666666663, 1854.5833333333333]
[152.77083333333331, 1881.6666666666667]
[161.62499999999994, 1921.25]
[110.06249999999996, 2106.145833333333]
[88.7083333333333, 2143.125]
[138.18749999999994, 2126.458333333333]
[130.35863874345546, 2181.1518324607327]
[196.32722513089004, 2117.2774869109944]
[195.80366492146595, 2182.722513089005]
[214.74999999999994, 2320.208333333333]
[208.49999999999994, 2402.5]
[149.64583333333331, 2423.333333333333]
[129.85416666666663, 2476.458333333333]
[93.3958333333333, 2460.3125]
[87.1458333333333, 313.9583333333332]
[192.87499999999994, 326.4583333333332]
[464.74999999999994, 234.79166666666654]
[199.64583333333331, 2431.6666666666665]
[192.35416666666663, 2479.0625]
