[358.8112582781457, 264.2384105960265]
[311.46026490066225, 223.50993377483442]
[195.5662251655629, 1181.1258278145694]
[361.7913907284768, 198.67549668874173]
[316.0960264900662, 177.1523178807947]
[259.47350993377484, 200.66225165562915]
[249.8708609271523, 159.9337748344371]
[444.9039735099338, 342.71523178807945]
[387.61920529801324, 338.41059602649005]
[333.31456953642385, 319.20529801324506]
[302.85099337748346, 348.6754966887417]
[398.21523178807945, 519.205298013245]
[336.29470198675494, 494.03973509933775]
[294.2417218543046, 528.1456953642385]
[302.5198675496689, 578.476821192053]
[291.5927152317881, 848.0132450331125]
[264.1092715231788, 807.615894039735]
[194.9039735099338, 1131.7880794701987]
[248.87748344370863, 1133.4437086092714]
[262.453642384106, 1377.8145695364237]
[242.2549668874172, 1325.4966887417218]
[264.1092715231788, 1319.5364238410596]
[274.37417218543044, 1361.9205298013244]
[273.38079470198676, 1408.609271523179]
