[294.0918367346939, 132.6530612244898]
[292.4591836734694, 176.734693877551]
[286.3367346938776, 222.44897959183672]
[253.68367346938777, 268.1632653061224]
[256.94897959183675, 306.53061224489795]
[311.234693877551, 312.65306122448976]
[299.3979591836735, 259.1836734693877]
[303.4795918367347, 371.0204081632653]
[233.27551020408168, 455.1020408163265]
[233.68367346938777, 532.6530612244898]
[288.78571428571433, 515.5102040816327]
[307.1530612244898, 593.0612244897959]
[286.3367346938776, 646.938775510204]
[331.234693877551, 625.7142857142857]
[294.90816326530614, 700.8163265306122]
[246.3367346938776, 702.8571428571428]
[260.2142857142857, 754.2857142857142]
[261.84693877551024, 799.9999999999999]
[235.72448979591843, 830.6122448979592]
[225.11224489795921, 867.7551020408163]
[216.94897959183675, 917.1428571428571]
[256.1326530612245, 851.4285714285713]
[248.78571428571433, 895.5102040816325]
[186.74489795918373, 951.4285714285713]
[194.0918367346939, 1012.2448979591836]
[267.96938775510205, 1022.0408163265305]
[175.72448979591843, 1110.204081632653]
[203.0714285714286, 1072.6530612244896]
[118.58163265306125, 1008.1632653061224]
[86.33673469387757, 1061.2244897959183]
[76.13265306122453, 1107.3469387755101]
[58.58163265306125, 1157.142857142857]
[117.76530612244902, 1133.8775510204082]
[172.0510204081633, 1230.204081632653]
[167.15306122448982, 1290.612244897959]
[95.72448979591839, 1261.2244897959183]
[94.50000000000004, 1307.3469387755101]
[176.54081632653066, 1350.204081632653]
[204.29591836734699, 1260.816326530612]
[200.21428571428578, 1220.0]
[105.1122448979592, 1374.6938775510203]
[127.56122448979595, 1416.7346938775509]
[167.56122448979596, 1470.612244897959]
[243.0714285714286, 1441.2244897959183]
[235.72448979591843, 1493.061224489796]
[181.030612244898, 1433.877551020408]
[190.4183673469388, 1493.061224489796]
[171.64285714285717, 1533.061224489796]
[87.15306122448983, 1442.0408163265306]
[122.66326530612248, 1591.8367346938774]
[156.9489795918368, 1617.5510204081631]
[125.92857142857146, 1623.673469387755]
[169.19387755102042, 1566.5306122448978]
[185.11224489795921, 1732.2448979591836]
[221.4387755102041, 1715.1020408163265]
[189.19387755102042, 1798.7755102040815]
[236.94897959183675, 1773.0612244897957]
[158.9897959183674, 1786.5306122448978]
[154.5, 1835.9183673469386]
[181.84693877551024, 1861.6326530612243]
[149.19387755102042, 1886.1224489795918]
[206.3367346938776, 1884.8979591836733]
[214.90816326530614, 1935.9183673469386]
[258.1734693877551, 1900.816326530612]
[227.56122448979596, 1983.265306122449]
[289.60204081632656, 2038.7755102040815]
[262.66326530612247, 2109.3877551020405]
[265.52040816326536, 2174.285714285714]
[293.2755102040817, 2128.9795918367345]
[326.7448979591837, 2083.2653061224487]
[326.7448979591837, 2140.816326530612]
[192.45918367346945, 2078.7755102040815]
[178.17346938775512, 2119.5918367346935]
[176.54081632653066, 2150.612244897959]
[190.82653061224494, 2204.4897959183672]
[196.13265306122452, 2263.2653061224487]
[201.030612244898, 2314.285714285714]
