[198.7987987987988, 108.70870870870871]
[243.77682403433477, 137.76824034334763]
[279.57957957957956, 179.27927927927928]
[332.18884120171674, 286.6952789699571]
[375.53648068669526, 327.0386266094421]
[263.51931330472104, 253.21888412017168]
[221.45922746781116, 208.58369098712447]
[355.793991416309, 429.6137339055794]
[388.84120171673817, 488.412017167382]
[458.79828326180257, 665.6652360515021]
[507.2072072072072, 701.5015015015015]
[462.6609442060086, 864.8068669527896]
[498.2832618025751, 915.450643776824]
[436.0515021459227, 886.2660944206008]
[451.50214592274676, 938.1974248927038]
[481.54506437768237, 985.8369098712446]
[518.4549356223176, 1093.5622317596567]
[553.4534534534534, 1140.2402402402402]
[471.24463519313304, 1073.8197424892703]
[472.53218884120173, 1125.7510729613734]
[459.656652360515, 1178.1115879828326]
[412.87553648068666, 1269.9570815450643]
[413.3047210300429, 1330.901287553648]
[448.92703862660943, 1277.25321888412]
[466.9527896995708, 1333.0472103004292]
[494.84978540772534, 1382.8326180257511]
[399.57081545064375, 1390.557939914163]
[458.79828326180257, 1494.420600858369]
[484.9785407725322, 1548.4978540772531]
[403.86266094420597, 1469.9570815450643]
[401.28755364806864, 1586.266094420601]
[378.54077253218884, 1669.527896995708]
[395.27896995708153, 1721.030042918455]
[400.85836909871244, 1779.3991416309013]
[313.5135135135135, 1755.5555555555554]
[328.5285285285285, 1710.8108108108108]
[324.3243243243243, 1657.6576576576576]
[309.4420600858369, 1857.9399141630902]
[314.59227467811155, 1911.1587982832618]
[322.7467811158798, 1955.793991416309]
[345.0643776824034, 1907.725321888412]
[208.58369098712447, 2089.6995708154504]
[304.2918454935622, 246.78111587982832]
[406.0085836909871, 1528.755364806867]
