[1169.2631578947369, 114.77192982456151]
[1102.5964912280701, 57.75438596491241]
[1049.0877192982455, 38.45614035087732]
[1076.280701754386, 107.75438596491239]
[1031.5438596491229, 155.12280701754398]
[1057.859649122807, 200.73684210526326]
[1076.280701754386, 141.96491228070187]
[1109.6140350877192, 171.78947368421063]
[1141.1929824561403, 163.01754385964924]
[1205.2280701754385, 124.42105263157906]
[995.5128205128204, 103.2051282051282]
[961.5384615384615, 133.33333333333334]
[914.7435897435897, 148.7179487179487]
[726.280701754386, 145.47368421052644]
[863.1228070175439, 131.4385964912282]
[851.719298245614, 86.70175438596503]
[764.7435897435897, 109.93589743589743]
[742.0701754385965, 152.49122807017557]
[692.0701754385965, 162.1403508771931]
[614.8771929824561, 250.73684210526326]
[620.140350877193, 304.2456140350878]
[591.1929824561404, 212.1403508771931]
[570.140350877193, 263.0175438596492]
[570.140350877193, 314.7719298245615]
[398.53237410071944, 280.5755395683453]
[343.136690647482, 277.69784172661866]
[308.7368421052631, 295.4736842105264]
[435.2230215827338, 311.51079136690646]
[394.9352517985612, 350.3597122302158]
[384.17543859649123, 396.3508771929825]
[402.0477815699658, 480.8293515358363]
[364.0, 529.4964028776978]
[280.6666666666667, 470.0350877192983]
[238.10071942446044, 492.08633093525174]
[206.44604316546764, 529.4964028776978]
[247.45323741007195, 520.863309352518]
[321.55395683453236, 620.863309352518]
[270.4748201438849, 646.7625899280575]
[289.17985611510795, 677.6978417266187]
[333.7841726618705, 671.2230215827337]
[369.75539568345323, 641.0071942446043]
[395.90443686006824, 655.5733788395905]
[408.8737201365187, 704.7201365187714]
[453.58361774744026, 751.8191126279864]
[375.7679180887372, 726.5631399317407]
[278.38848920863313, 705.0359712230215]
[351.1945392491467, 773.6621160409557]
[497.0935251798561, 797.1223021582733]
[461.841726618705, 830.2158273381294]
[450.51194539249144, 850.4539249146758]
[453.9280575539568, 902.8776978417266]
[417.23741007194246, 863.3093525179855]
[401.36518771331055, 811.5460750853243]
[369.0359712230216, 836.6906474820144]
[313.6402877697842, 865.4676258992805]
[342.41726618705036, 977.6978417266187]
[361.841726618705, 902.8776978417266]
[415.69965870307163, 976.7337883959045]
[557.3378839590443, 1018.7133105802048]
[599.2517985611511, 994.2446043165467]
[625.8705035971223, 958.273381294964]
[451.0503597122302, 1023.7410071942445]
[537.3812949640287, 1074.8201438848919]
[545.2949640287769, 1141.0071942446043]
[485.32423208191125, 1062.3993174061436]
[458.9640287769784, 1104.3165467625897]
[412.9208633093525, 1124.460431654676]
[367.59712230215825, 1140.2877697841725]
[345.294964028777, 1117.9856115107912]
[427.3093525179856, 1165.4676258992804]
[419.39568345323744, 1216.546762589928]
[422.27338129496405, 1267.6258992805754]
[399.9712230215827, 1251.0791366906474]
[335.9424460431655, 1247.482014388489]
[417.9568345323741, 1396.4028776978416]
[281.26618705035975, 1182.7338129496402]
[255.36690647482015, 1219.4244604316546]
[254.64748201438852, 1184.1726618705036]
[335.9424460431655, 1299.9999999999998]
[333.0647482014389, 1348.2014388489208]
[387.7410071942446, 1308.6330935251797]
[463.28057553956836, 1266.9064748201438]
[445.294964028777, 1316.546762589928]
[418.67625899280574, 1352.5179856115108]
[491.33812949640287, 1324.460431654676]
[517.2374100719425, 1375.5395683453237]
[570.4748201438849, 1407.913669064748]
[464.0, 1416.546762589928]
[494.2158273381295, 1456.115107913669]
[406.44604316546764, 1530.2158273381294]
[351.7697841726619, 1515.1079136690646]
[319.39568345323744, 1483.4532374100718]
[270.98976109215016, 1420.7610921501707]
[389.8992805755396, 1584.8920863309352]
[379.8273381294964, 1629.4964028776976]
[377.66906474820144, 1681.2949640287768]
[311.48201438848923, 1685.6115107913668]
[305.0071942446043, 1597.8417266187048]
[267.5971223021583, 1650.3597122302158]
[320.1151079136691, 1853.956834532374]
[387.7410071942446, 1866.187050359712]
[425.2559726962457, 1950.4539249146758]
[398.29351535836173, 1916.665529010239]
[305.726618705036, 1805.0359712230215]
[245.294964028777, 1815.8273381294962]
[257.52517985611513, 1875.5395683453235]
[358.24460431654677, 2226.618705035971]
[375.51079136690646, 2279.136690647482]
[1265.7543859649122, 79.68421052631591]
[923.6491228070175, 70.03508771929836]
[329.46762589928056, 1006.4748201438848]
[321.89473684210526, 1063.0175438596493]
[213.12280701754386, 1242.842105263158]
[410.4912280701754, 2320.9122807017543]
[1129.7894736842104, 206.0000000000001]
[427.3093525179856, 530.9352517985611]
[418.67625899280574, 588.4892086330934]
[420.8345323741007, 643.1654676258992]
[177.66906474820146, 710.7913669064748]
[233.7841726618705, 721.5827338129495]
[323.71223021582733, 1151.0791366906474]
