[443.52127659574467, 122.34042553191489]
[418.5212765957447, 160.63829787234042]
[411.1774193548388, 218.1129032258065]
[457.3510638297872, 352.12765957446805]
[448.3085106382979, 394.6808510638298]
[434.47872340425533, 429.25531914893617]
[347.24468085106383, 403.7234042553191]
[391.3936170212766, 424.46808510638294]
[450.436170212766, 437.23404255319144]
[568.0322580645162, 558.4354838709678]
[536.6063829787234, 514.8936170212766]
[506.2872340425532, 521.8085106382979]
[454.1595744680851, 503.7234042553191]
[416.9255319148936, 543.6170212765957]
[373.8404255319149, 565.9574468085106]
[414.79787234042556, 613.2978723404254]
[380.1290322580645, 651.983870967742]
[336.60638297872345, 676.063829787234]
[442.45744680851067, 631.3829787234042]
[503.6276595744681, 662.2340425531914]
[480.2234042553191, 705.8510638297872]
[457.3510638297872, 761.1702127659574]
[437.13829787234044, 937.7659574468084]
[419.0531914893617, 808.5106382978723]
[360.01063829787233, 724.4680851063829]
[408.94680851063833, 683.5106382978723]
[430.7553191489362, 714.8936170212766]
[389.2659574468085, 842.5531914893617]
[416.9255319148936, 879.2553191489361]
[355.75531914893617, 911.1702127659574]
[429.1595744680851, 1165.9574468085107]
[414.79787234042556, 918.6170212765957]
[458.41489361702133, 880.8510638297872]
[394.0531914893617, 959.0425531914893]
[382.3510638297873, 1021.8085106382978]
[441.92553191489367, 998.4042553191489]
[521.7127659574468, 1009.0425531914893]
[535.5425531914893, 1064.8936170212764]
[490.86170212765956, 1122.340425531915]
[485.54255319148933, 1241.4893617021276]
[499.3723404255319, 1177.659574468085]
[397.24468085106383, 1315.4255319148936]
[396.71276595744683, 1206.3829787234042]
[512.6702127659574, 1231.914893617021]
[354.69148936170217, 1252.127659574468]
[505.9354838709678, 1324.967741935484]
[480.2234042553191, 1277.127659574468]
[463.5967741935484, 1335.4516129032259]
[503.91935483870975, 1370.1290322580646]
[462.67021276595744, 1375.5319148936169]
[343.5212765957447, 1331.3829787234042]
[377.56382978723406, 1351.5957446808509]
[333.94680851063833, 1390.4255319148936]
[194.58510638297878, 1260.1063829787233]
[163.7340425531915, 1309.0425531914893]
[121.18085106382982, 1336.7021276595744]
[300.968085106383, 1626.5957446808509]
[214.79787234042556, 1432.9787234042553]
[239.40322580645162, 1377.7903225806451]
[208.75806451612905, 1482.225806451613]
[247.24468085106383, 1434.0425531914893]
[265.8617021276596, 1381.914893617021]
[245.64893617021278, 1530.3191489361702]
[269.5851063829787, 1487.7659574468084]
[462.67021276595744, 1466.4893617021276]
[379.69148936170217, 1390.9574468085104]
[294.5851063829787, 1501.063829787234]
[262.13829787234044, 1559.0425531914893]
[283.4148936170213, 1595.2127659574467]
[306.2872340425532, 1559.5744680851062]
[324.37234042553195, 1526.063829787234]
[423.2741935483872, 1670.1290322580646]
[418.0322580645162, 1627.7903225806451]
[427.3064516129033, 1564.8870967741937]
[430.2234042553191, 1500.0]
[513.2021276595744, 1695.2127659574467]
[546.6612903225807, 1533.4354838709678]
[588.1935483870968, 1486.6612903225807]
[534.4787234042553, 1613.2978723404253]
[499.3723404255319, 1641.4893617021276]
[479.1595744680851, 1759.5744680851062]
[429.6914893617021, 1804.255319148936]
[312.67021276595744, 1721.2765957446807]
[242.98936170212767, 1694.1489361702127]
[237.13829787234044, 1638.8297872340424]
[214.26595744680856, 1590.9574468085104]
[179.1595744680851, 1717.0212765957447]
[132.35106382978728, 1755.851063829787]
[279.69148936170217, 1762.2340425531913]
[389.4032258064516, 1759.6451612903227]
[409.5645161290323, 1718.516129032258]
[440.32978723404256, 1941.4893617021276]
[453.6276595744681, 1884.5744680851062]
[435.01063829787233, 1994.1489361702127]
[371.1808510638298, 2177.659574468085]
[378.6276595744681, 2232.446808510638]
[329.69148936170217, 2267.0212765957444]
[256.2872340425532, 2334.574468085106]
[437.67021276595744, 1115.9574468085107]
[508.94680851063833, 1398.9361702127658]
[525.436170212766, 1442.0212765957447]
[495.6489361702128, 1475.5319148936169]
[469.05319148936167, 1537.2340425531913]
[411.0744680851064, 1361.7021276595744]
[533.9468085106383, 1354.787234042553]
[659.4787234042553, 1465.4255319148936]
[627.031914893617, 1505.3191489361702]
[337.13829787234044, 1585.6382978723402]
[324.90425531914894, 1478.723404255319]
[360.01063829787233, 1644.1489361702127]
[343.5212765957447, 1691.4893617021276]
[403.6276595744681, 1600.5319148936169]
[554.1595744680851, 1641.4893617021276]
[236.60638297872345, 1781.3829787234042]
[313.2021276595745, 1802.127659574468]
[344.0531914893617, 1836.7021276595744]
[369.5851063829787, 1704.787234042553]
[296.71276595744683, 2308.510638297872]
