[556.328793774319, 63.81322957198444]
[543.0992217898832, 103.11284046692607]
[552.8268482490272, 151.36186770428017]
[589.4027237354085, 82.49027237354086]
[571.8929961089493, 124.12451361867706]
[522.476653696498, 157.58754863813232]
[552.4377431906614, 197.2762645914397]
[587.8463035019455, 153.69649805447472]
[498.74124513618676, 344.35797665369654]
[448.93579766536965, 366.92607003891055]
[432.9824902723735, 525.2918287937744]
[456.3287937743191, 616.7315175097276]
[422.8657587548638, 644.3579766536965]
[498.74124513618676, 536.5758754863814]
[542.7101167315175, 485.2140077821012]
[476.5622568093385, 760.3112840466927]
[435.70622568093387, 808.9494163424125]
[443.488326848249, 894.5525291828794]
[411.97081712062254, 945.136186770428]
[408.94444444444446, 880.1801801801802]
[366.60210210210215, 925.5255255255255]
[508.94444444444446, 1018.3183183183183]
[507.30155642023345, 1072.762645914397]
[531.4260700389104, 1121.4007782101169]
[455.16147859922177, 1012.8404669260701]
[399.908560311284, 1034.6303501945526]
[346.21206225680936, 1029.9610894941634]
[360.6089494163424, 1219.4552529182881]
[398.352140077821, 1178.988326848249]
[427.92412451361866, 1133.4630350194552]
[432.9824902723735, 1222.568093385214]
[438.8190661478599, 1171.2062256809338]
[423.2548638132296, 1393.3852140077822]
[453.60505836575874, 1441.6342412451363]
[542.7101167315175, 1458.7548638132296]
[534.5389105058365, 1417.898832684825]
[507.6906614785992, 1387.15953307393]
[540.1756756756757, 1740.2402402402402]
[525.2003891050583, 1790.661478599222]
[478.11867704280155, 1717.898832684825]
[496.40661478599225, 1671.9844357976656]
[402.1623376623377, 1881.3852813852814]
[122.07575757575758, 1953.6796536796537]
[92.12762762762766, 1827.3273273273273]
[127.86336336336339, 1789.1891891891892]
[135.7062256809338, 1587.15953307393]
[91.52702702702706, 1609.3093093093094]
[48.584084084084104, 1623.7237237237237]
[111.58171206225676, 1643.1906614785994]
[98.26623376623377, 2011.2554112554112]
[376.1883116883117, 2076.6233766233768]
[372.2922077922078, 2026.8398268398269]
[351.9458874458875, 2076.190476190476]
[397.4004329004329, 2033.7662337662337]
[356.2748917748918, 2116.017316017316]
[441.55627705627705, 2036.7965367965367]
[459.73809523809524, 1992.2077922077922]
[487.8766233766234, 1897.8354978354978]
[494.85019455252916, 1829.182879377432]
[391.7727272727273, 2212.5541125541126]
[355.8419913419914, 2251.5151515151515]
[332.03246753246754, 2296.969696969697]
[250.64718614718615, 2312.987012987013]
[296.1017316017316, 2291.341991341991]
[216.44805194805195, 2252.3809523809523]
[195.66883116883116, 2290.4761904761904]
[274.0238095238095, 2370.995670995671]
[407.7900432900433, 2302.164502164502]
[418.6125541125541, 2246.3203463203463]
[312.9848484848485, 2258.008658008658]
[337.6601731601732, 2216.883116883117]
[373.5909090909091, 2505.6277056277054]
[261.90259740259745, 2588.744588744589]
[514.3054474708171, 453.307392996109]
[476.17315175097275, 498.05447470817126]
[489.0136186770428, 637.7431906614786]
[456.3287937743191, 665.7587548638132]
[532.5933852140078, 787.9377431906615]
[531.0369649805447, 853.307392996109]
[462.1653696498054, 936.9649805447472]
[473.0603112840467, 891.4396887159534]
[441.931906614786, 973.9299610894942]
[408.8579766536965, 1001.9455252918289]
[518.5856031128404, 1691.8287937743191]
[532.5933852140078, 1664.2023346303504]
[497.18482490272373, 1727.2373540856033]
[480.9502164502165, 1769.6969696969697]
[200.43073593073592, 2040.2597402597403]
[470.9935064935065, 2037.2294372294373]
[480.9502164502165, 1972.7272727272727]
[426.8376623376624, 2205.194805194805]
[412.55194805194805, 2403.030303030303]
[394.8030303030303, 2458.4415584415583]
[300.430735930736, 2555.844155844156]
