[243.56175298804783, 119.46414342629483]
[197.09012875536482, 109.85622317596574]
[143.9601593625498, 111.49601593625498]
[353.7424892703863, 242.04506437768248]
[303.0987124463519, 244.1909871244636]
[258.89270386266094, 220.58583690987132]
[173.91416309012877, 442.9034334763949]
[329.2789699570816, 633.0321888412017]
[272.1974248927039, 634.3197424892704]
[371.76824034334766, 657.9248927038626]
[316.40343347639487, 689.255364806867]
[258.03433476394855, 698.6974248927039]
[253.31330472103005, 1086.6802575107297]
[195.80257510729612, 1059.6416309012875]
[377.3476394849786, 1308.5686695278969]
[310.82403433476395, 1299.12660944206]
[378.20600858369096, 1468.225321888412]
[335.7167381974249, 1508.9978540772531]
[280.3519313304721, 1530.4570815450643]
[281.63948497854074, 1799.12660944206]
[293.65665236051507, 1851.9163090128754]
[219.40772532188842, 1959.2124463519312]
[222.412017167382, 470.8004291845494]
[269.19313304721027, 467.79613733905586]
[307.8197424892704, 1008.568669527897]
[191.93991416309015, 990.1137339055794]
[243.01287553648072, 993.118025751073]
[256.7467811158798, 1827.4527896995708]
