[172.81847133757958, 266.156050955414]
[187.45726495726498, 191.02564102564105]
[232.69108280254784, 137.4936305732484]
[305.3025477707007, 333.0350318471337]
[276.3461538461538, 274.7863247863248]
[356.2606837606837, 277.77777777777777]
[282.3290598290598, 192.30769230769232]
[172.18152866242042, 387.1751592356688]
[209.124203821656, 346.4108280254777]
[227.2008547008547, 280.7692307692308]
[244.156050955414, 204.37261146496814]
[322.5, 202.56410256410257]
[381.04700854700855, 452.5641025641026]
[331.0308056872038, 401.8459715639811]
[252.41452991452994, 555.982905982906]
[222.92735042735043, 622.6495726495726]
[194.2948717948718, 694.0170940170941]
[192.58547008547006, 796.5811965811967]
[138.73931623931625, 882.0512820512821]
[76.77350427350427, 926.4957264957266]
[187.45726495726498, 997.8632478632479]
[205.83333333333334, 910.2564102564103]
[201.55982905982907, 1109.4017094017095]
[152.41452991452994, 1203.4188034188035]
[39.59401709401709, 1163.6752136752139]
[98.9957264957265, 1146.1538461538462]
[150.46208530805683, 1112.7464454976302]
[26.765402843601805, 1120.8033175355451]
[86.17521367521368, 1118.803418803419]
[131.50473933649283, 1088.5758293838862]
[144.7222222222222, 1251.2820512820513]
[218.23459715639802, 1465.3530805687203]
[216.08974358974362, 1521.7948717948718]
[177.6282051282051, 902.991452991453]
[178.05555555555557, 1202.9914529914531]
