[327.4651162790698, 115.98837209302326]
[294.0348837209302, 145.63953488372093]
[248.68604651162792, 125.29069767441861]
[210.60465116279067, 141.27906976744185]
[156.24418604651163, 160.46511627906978]
[252.46511627906978, 226.1627906976744]
[301.8837209302325, 174.41860465116278]
[282.491452991453, 315.7863247863248]
[319.3255813953488, 283.13953488372096]
[351.30232558139534, 307.2674418604651]
[336.3376068376068, 361.51282051282055]
[313.2606837606837, 477.3247863247864]
[316.6794871794872, 425.6153846153847]
[268.3888888888889, 418.7777777777778]
[237.93023255813955, 455.5232558139535]
[203.33720930232556, 501.16279069767444]
[192.0, 597.0930232558139]
[231.63675213675216, 555.1025641025642]
[317.0, 654.6511627906976]
[313.22093023255815, 617.732558139535]
[306.85042735042737, 569.2051282051283]
[139.09302325581393, 770.3488372093024]
[166.4186046511628, 736.9186046511628]
[197.81395348837208, 694.4767441860465]
[199.2674418604651, 640.9883720930233]
[226.30232558139534, 604.9418604651163]
[196.06976744186045, 769.7674418604652]
[224.8488372093023, 714.8255813953489]
[281.8255813953488, 707.2674418604652]
[283.56976744186045, 759.0116279069767]
[281.20940170940173, 832.0256410256411]
[313.80232558139534, 793.8953488372093]
[299.15811965811963, 678.1794871794873]
[307.406976744186, 735.4651162790698]
[22.523255813953497, 763.3720930232558]
[93.17521367521366, 774.3333333333334]
[296.16666666666663, 891.0000000000001]
[287.6395348837209, 971.8023255813954]
[289.09302325581393, 1026.7441860465117]
[280.66279069767444, 1079.360465116279]
[226.93589743589743, 988.8632478632479]
[165.54651162790697, 1227.6162790697674]
[189.38372093023258, 1173.2558139534883]
[190.25581395348837, 1253.1976744186047]
[255.99572649572647, 1354.6752136752136]
[285.89534883720927, 1344.4767441860465]
[303.33720930232556, 1402.3255813953488]
[255.66279069767444, 1416.860465116279]
[299.2674418604651, 1572.093023255814]
[236.7674418604651, 1581.1046511627908]
[211.97863247863248, 1642.2820512820513]
[248.73076923076925, 1752.111111111111]
[231.63675213675216, 1779.4615384615386]
[216.4186046511628, 1794.7674418604652]
[224.3717948717949, 1209.8034188034187]
