[444.0414012738853, 147.77070063694268]
[486.71656050955414, 140.12738853503186]
[345.31528662420385, 222.92993630573247]
[398.8184713375796, 210.828025477707]
[265.06050955414014, 301.27388535031844]
[215.37898089171972, 343.312101910828]
[160.6019108280255, 425.4777070063694]
[107.73566878980893, 415.92356687898086]
[216.015923566879, 658.5987261146497]
[151.04777070063693, 682.1656050955414]
[112.83121019108279, 828.6624203821656]
[167.60828025477707, 811.4649681528662]
[136.3980891719745, 880.8917197452229]
[184.1687898089172, 843.9490445859873]
[172.70382165605093, 970.0636942675159]
[235.12420382165607, 965.6050955414013]
[174.61464968152865, 1016.5605095541401]
[232.57643312101908, 998.7261146496814]
[124.93312101910828, 953.5031847133757]
[205.18789808917194, 949.6815286624203]
[210.28343949044586, 1102.5477707006369]
[170.79299363057322, 1172.6114649681529]
[228.11783439490443, 1151.592356687898]
[281.6210191082802, 1170.063694267516]
[254.23248407643308, 1185.3503184713375]
[296.27070063694265, 1551.592356687898]
[360.60191082802544, 1561.7834394904457]
[392.4490445859873, 1585.9872611464968]
[310.9203821656051, 1627.3885350318471]
[272.70382165605093, 1654.140127388535]
[248.5, 1629.2993630573249]
[360.60191082802544, 1652.2292993630572]
[332.5764331210191, 1703.8216560509554]
[330.66560509554137, 1753.5031847133757]
[309.00955414012736, 1816.56050955414]
[321.36821705426354, 2061.1511627906975]
[358.5775193798449, 2087.5077519379847]
