[238.54751131221718, 217.64705882352942]
[274.0678733031674, 293.89140271493216]
[228.36651583710406, 285.74660633484166]
[245.56108597285066, 336.8778280542987]
[248.04977375565608, 385.29411764705884]
[117.50678733031671, 273.9819004524887]
[155.9683257918552, 231.67420814479638]
[186.28506787330315, 185.29411764705884]
[269.54298642533934, 459.9547511312217]
[311.85067873303166, 484.841628959276]
[364.9803921568627, 495.09803921568624]
[221.3529411764706, 522.5490196078431]
[229.19607843137254, 492.6470588235294]
[232.8914027149321, 462.66968325791856]
[304.19607843137254, 763.2352941176471]
[248.31372549019608, 744.6078431372549]
[202.23529411764707, 790.6862745098039]
[196.3529411764706, 730.3921568627451]
[109.1357466063348, 769.9095022624434]
[116.94117647058823, 720.5882352941177]
[126.55656108597285, 671.7194570135747]
[253.70588235294116, 933.0316742081449]
[272.3333333333333, 984.313725490196]
[315.96078431372547, 1024.0196078431372]
[143.41176470588238, 1052.9411764705883]
[167.921568627451, 1001.4705882352941]
[276.5565610859728, 1261.764705882353]
[286.96380090497735, 1309.502262443439]
[314.33936651583707, 1356.5610859728506]
[180.66666666666669, 1336.764705882353]
[217.4313725490196, 1288.235294117647]
[224.29411764705884, 1237.2549019607843]
