[208.20616113744074, 136.49289099526067]
[288.3009478672986, 150.23696682464455]
[288.3009478672986, 203.7914691943128]
[304.88862559241704, 251.18483412322277]
[329.0592417061611, 199.52606635071092]
[307.2582938388625, 88.15165876777252]
[238.063981042654, 177.72511848341233]
[230.95497630331755, 213.7440758293839]
[191.14454976303318, 214.6919431279621]
[438.5379146919431, 253.08056872037915]
[387.8270142180095, 210.42654028436021]
[360.8127962085308, 146.91943127962085]
[289.24881516587675, 284.8341232227488]
[214.36729857819904, 282.93838862559244]
[184.50947867298578, 369.1943127962086]
[231.4289099526066, 319.4312796208531]
[162.7085308056872, 407.5829383886256]
[323.37203791469193, 303.3175355450237]
[185.93127962085305, 459.7156398104266]
[150.3862559241706, 527.9620853080569]
[257.4952606635071, 518.483412322275]
[213.89336492890993, 600.4739336492892]
[207.73222748815164, 566.3507109004739]
[158.44312796208527, 623.696682464455]
[213.89336492890993, 364.45497630331755]
[166.0260663507109, 798.5781990521327]
[210.10189573459712, 840.2843601895735]
[244.2251184834123, 771.5639810426541]
[273.6090047393365, 816.5876777251185]
[317.68483412322274, 872.5118483412323]
[189.72274881516586, 966.8246445497631]
[213.41943127962082, 889.5734597156398]
[280.24407582938386, 905.2132701421801]
[148.49052132701422, 971.5639810426541]
[185.93127962085305, 925.5924170616114]
[108.20616113744074, 1002.8436018957347]
[114.84123222748812, 1070.1421800947867]
[107.25829383886253, 1112.3222748815167]
[72.66113744075827, 1150.7109004739336]
[157.021327014218, 1142.654028436019]
[183.56161137440756, 1190.047393364929]
[241.3815165876777, 1117.5355450236968]
[258.44312796208527, 1169.6682464454977]
[276.4526066350711, 1143.1279620853081]
[129.05924170616112, 1197.6303317535546]
[165.55213270142178, 1326.0663507109005]
[217.68483412322274, 1297.6303317535546]
[233.32464454976304, 1353.0805687203792]
[269.8175355450237, 1399.052132701422]
[166.9739336492891, 1402.3696682464456]
[111.99763033175353, 1601.4218009478675]
[154.65165876777252, 1536.0189573459716]
[213.55882352941177, 1779.0849673202615]
