[369.75187032418955, 207.72817955112217]
[349.5523690773067, 166.8304239401496]
[349.05361596009976, 116.20698254364085]
[252.7942643391521, 491.7680798004987]
[235.42234332425068, 540.2806539509537]
[198.6795511221945, 576.0573566084788]
[197.43266832917706, 525.6832917705735]
[222.6158038147139, 487.14713896457766]
[171.74688279301745, 560.0972568578553]
[346.86648501362396, 587.9645776566757]
[367.3024523160763, 636.7384196185286]
[404.16583541147133, 712.9650872817955]
[304.41521197007484, 669.074812967581]
[352.04613466334166, 688.5261845386533]
[323.6172069825436, 646.6309226932668]
[254.53990024937656, 614.4613466334164]
[228.10598503740647, 648.8753117206982]
[213.64214463840398, 713.7132169576059]
[204.4152119700748, 747.8778054862843]
[181.9713216957606, 784.785536159601]
[358.7793017456359, 814.7107231920199]
[397.4326683291771, 833.4139650872818]
[450.7992518703242, 858.3516209476309]
[280.47506234413964, 854.6109725685785]
[271.24812967581045, 908.2269326683291]
[229.10349127182045, 978.5511221945137]
[242.5068119891008, 1015.4850136239783]
[236.5847880299252, 1067.3291770573567]
[168.53278688524594, 1163.5901639344263]
[126.70299727520437, 1183.8773841961854]
[181.47138964577658, 1211.3978201634877]
[164.5983606557377, 1271.4590163934427]
[259.40054495912807, 1189.3269754768392]
[256.9482288828338, 1246.0027247956405]
[247.9564032697548, 1305.9482288828337]
[288.5558583106267, 1235.1035422343325]
[157.2207084468665, 1362.6239782016348]
[136.40163934426232, 1420.9672131147543]
[164.5983606557377, 1419.0]
[175.7493188010899, 1357.1743869209809]
[223.1607629427793, 1357.991825613079]
[240.33606557377053, 1574.081967213115]
[228.06539509536785, 1522.841961852861]
[231.8801089918256, 1470.2534059945503]
[193.7786885245902, 1525.2295081967213]
[133.12295081967216, 1516.377049180328]
[119.68032786885249, 1575.72131147541]
[252.58855585831063, 1488.7820163487738]
[147.13896457765668, 1666.4386920980926]
[146.5940054495913, 1721.2070844686648]
[124.25068119891009, 1766.7111716621255]
