[249.43574297188755, 104.38554216867472]
[283.57228915662654, 152.57831325301208]
[268.7128514056225, 259.40562248995985]
[308.87349397590356, 230.08835341365463]
[322.856608478803, 310.97256857855365]
[268.3112449799197, 326.07228915662654]
[205.40024937655858, 462.8428927680798]
[207.26706827309235, 405.99196787148594]
[245.82128514056225, 446.95582329317267]
[283.57228915662654, 483.5020080321285]
[241.0020080321285, 673.0602409638553]
[206.06224899598394, 628.0803212851405]
[268.7128514056225, 652.9799196787147]
[269.5160642570281, 623.6626506024096]
[286.38353413654613, 705.5903614457831]
[254.25502008032126, 706.3935742971887]
[167.50803212851403, 988.7228915662649]
[179.15461847389557, 924.4658634538151]
[199.23493975903617, 973.4618473895581]
[275.5401606425703, 975.871485943775]
[253.05020080321285, 934.5060240963854]
[234.07855361596012, 885.2867830423941]
[208.87349397590359, 909.6064257028112]
[169.91767068273091, 1142.5381526104416]
[183.1706827309237, 1191.9357429718875]
[221.36034912718202, 1235.411471321696]
[210.88152610441765, 1186.7148594377509]
[194.4156626506024, 1130.0883534136544]
[129.58977556109724, 1224.4389027431423]
[132.33291770573567, 1176.8079800498754]
[115.70080321285141, 1451.3734939759036]
[135.3795180722892, 1399.164658634538]
[183.1706827309237, 1458.2008032128513]
[209.14089775561098, 1400.0]
[83.45511221945137, 1680.5486284289277]
[124.93775100401606, 1640.5301204819275]
[148.23092369477914, 1584.7068273092368]
[326.54417670682733, 507.5983935742972]
