[377.07039711191334, 676.8953068592058]
[326.528880866426, 652.3465703971119]
[200.53610108303246, 551.6245487364621]
[215.69855595667866, 608.6642599277978]
[116.05956678700362, 511.5523465703971]
[159.01985559566788, 550.1805054151624]
[192.59386281588445, 862.4548736462094]
[234.471119133574, 846.5703971119134]
[238.0812274368231, 1188.447653429603]
[326.1678700361011, 1449.0974729241877]
[287.9007220216606, 1458.4837545126354]
[173.46028880866425, 1234.6570397111914]
[186.0956678700361, 1819.494584837545]
[206.31227436823104, 1939.3501805054152]
[395.12093862815885, 1987.3646209386281]
[356.13176895306856, 1936.101083032491]
[331.22202166064983, 1892.4187725631768]
[319.5, 1763.6666666666667]
[269.85018050541515, 1732.4909747292418]
[234.471119133574, 1682.6714801444043]
[43.857400722021666, 174.3682310469314]
[68.40613718411554, 219.85559566787003]
[105.22924187725631, 250.18050541516246]
[13.532490974729242, 162.8158844765343]
[290.78880866425993, 618.0505415162455]
[272.7382671480144, 988.4476534296028]
[191.14981949458485, 1164.620938628159]
[238.80324909747293, 1236.8231046931407]
[227.61191335740074, 1138.2671480144404]
[290.427797833935, 1400.7220216606497]
[225.08483754512633, 1372.563176895307]
[175.26534296028882, 1987.3646209386281]
