[159.08278145695363, 154.2317880794702]
[192.2831325301205, 218.36746987951813]
[226.96357615894038, 186.01986754966887]
[189.546357615894, 146.28476821192052]
[105.77152317880791, 107.87417218543045]
[120.67218543046354, 159.86092715231788]
[135.90397350993376, 254.89403973509934]
[140.47590361445788, 318.066265060241]
[253.45364238410596, 396.61589403973505]
[208.75165562913904, 337.34437086092714]
[111.73178807947016, 246.94701986754967]
[253.12251655629134, 671.1192052980132]
[268.68543046357615, 722.4437086092715]
[295.8377483443709, 763.8344370860926]
[207.75827814569533, 654.8940397350993]
[230.9370860927152, 760.1920529801324]
[219.67880794701983, 718.8013245033112]
[228.12650602409644, 830.1144578313254]
[221.99668874172184, 905.2251655629138]
[250.14238410596025, 970.1258278145694]
[259.7450331125828, 1028.0728476821193]
