[367.04273504273505, 71.69658119658119]
[418.7521367521368, 68.27777777777777]
[378.1538461538462, 141.35470085470084]
[452.0854700854701, 122.12393162393163]
[397.8119658119658, 155.8846153846154]
[308.4957264957265, 159.3034188034188]
[242.6837606837607, 162.7222222222222]
[365.33333333333337, 250.75641025641025]
[326.01709401709405, 296.91025641025647]
[447.8119658119658, 300.3290598290599]
[424.7350427350428, 348.19230769230774]
[389.2649572649573, 380.2435897435898]
[296.10256410256414, 331.95299145299145]
[225.1623931623932, 267.42307692307696]
[261.4871794871795, 302.8931623931624]
[288.4102564102564, 378.10683760683764]
[224.73504273504275, 383.2350427350428]
[168.32478632478634, 354.60256410256414]
[339.2649572649573, 613.1495726495726]
[254.64957264957266, 650.7564102564103]
[286.70085470085473, 687.0811965811965]
[408.92307692307696, 543.0641025641025]
[452.0854700854701, 522.1239316239316]
[495.67521367521374, 488.3632478632479]
[241.4017094017094, 770.8418803418804]
[242.6837606837607, 929.3888888888889]
[178.5811965811966, 960.5854700854701]
[106.78632478632478, 927.6794871794872]
[221.74358974358975, 1034.0897435897436]
[179.43589743589746, 1013.1495726495726]
[189.26495726495727, 1083.235042735043]
[125.58974358974359, 1091.7820512820515]
[243.11111111111114, 1105.0299145299148]
[179.43589743589746, 1129.8162393162395]
[106.35897435897436, 1133.6623931623933]
[196.52991452991455, 1160.1581196581199]
[212.34188034188037, 1190.9273504273506]
[275.1623931623932, 1155.4572649572651]
[334.5641025641026, 1152.8931623931626]
[293.53846153846155, 969.9871794871794]
[225.1623931623932, 1309.303418803419]
[272.59829059829065, 1327.252136752137]
[213.1965811965812, 1355.4572649572651]
[270.4615384615385, 1355.8846153846155]
[322.1709401709402, 1366.5683760683762]
[372.59829059829065, 1359.7307692307693]
[426.8717948717949, 1302.0384615384617]
[212.34188034188037, 1397.337606837607]
[141.4017094017094, 1370.8418803418806]
[432.42735042735046, 1390.5000000000002]
[498.2393162393163, 1397.7649572649575]
[558.9230769230769, 1408.448717948718]
[696.9572649572649, 1371.269230769231]
[701.6581196581196, 1323.8333333333335]
[360.20512820512823, 1478.9615384615386]
[375.1623931623932, 1538.363247863248]
[459.35042735042737, 1532.8076923076924]
[532.0, 1522.9786324786326]
[398.2393162393163, 1563.5769230769233]
[149.52136752136755, 1630.6709401709404]
[205.93162393162396, 1659.7307692307695]
[272.59829059829065, 1663.5769230769233]
[638.4102564102564, 1507.1666666666667]
[650.3760683760684, 1565.7136752136753]
[681.5726495726495, 1613.1495726495727]
[484.1367521367522, 1665.7136752136753]
[449.52136752136755, 1723.4059829059831]
[195.24786324786328, 1728.5341880341882]
[182.42735042735043, 1681.9529914529917]
[180.71794871794873, 1618.277777777778]
[195.67521367521368, 1886.2264957264958]
[197.38461538461542, 1940.0726495726497]
[188.41025641025644, 1828.1068376068379]
[84.13675213675214, 1803.7478632478635]
[143.96581196581198, 1813.5769230769233]
[141.4017094017094, 1930.2435897435898]
[392.68376068376074, 1877.252136752137]
[384.1367521367522, 1938.7905982905984]
[597.3846153846154, 1825.5427350427353]
[652.0854700854701, 1846.9102564102566]
[705.0769230769231, 1880.6709401709404]
[488.83760683760687, 2096.4829059829062]
[464.4786324786325, 2162.294871794872]
[708.3888888888889, 1830.5555555555557]
