[165.28378378378378, 168.018018018018]
[183.44444444444446, 342.75]
[128.3468468468469, 330.1801801801802]
[324.29279279279274, 369.81981981981977]
[374.0, 381.9166666666667]
[296.5, 344.69444444444446]
[363.44444444444446, 464.69444444444446]
[325.6441441441441, 424.32432432432427]
[290.509009009009, 385.58558558558553]
[200.1111111111111, 385.25]
[157.88888888888886, 387.47222222222223]
[97.88888888888887, 353.02777777777777]
[310.7792792792793, 536.4864864864865]
[292.8888888888889, 489.4166666666667]
[249.0, 496.3611111111111]
[124.83333333333333, 571.0833333333334]
[36.90540540540542, 582.8828828828829]
[253.12162162162164, 651.3513513513512]
[247.2657657657658, 708.5585585585585]
[256.72522522522524, 763.9639639639639]
[299.9684684684685, 704.054054054054]
[277.44594594594594, 666.2162162162161]
[396.3648648648649, 725.6756756756756]
[355.82432432432427, 695.045045045045]
[321.59009009009014, 654.9549549549549]
[320.6666666666667, 869.9722222222223]
[352.1030150753769, 846.1608040201005]
[369.27777777777777, 938.5833333333334]
[312.6111111111111, 932.1944444444445]
[162.13063063063063, 879.7297297297297]
[110.77927927927931, 850.9009009009009]
[170.6891891891892, 854.5045045045044]
[131.95045045045046, 811.7117117117116]
[90.95945945945948, 780.6306306306305]
[25.644144144144178, 951.3513513513512]
[43.21171171171173, 887.3873873873873]
[44.56306306306308, 830.1801801801801]
[4.022522522522536, 922.072072072072]
[95.38888888888887, 1073.0277777777776]
[119.55555555555553, 1058.0277777777776]
[155.62060301507537, 1095.4070351758794]
[195.3888888888889, 1125.25]
[97.88888888888887, 1131.0833333333333]
[74.83333333333333, 1177.75]
[243.56030150753767, 1105.4572864321608]
[308.8869346733668, 1145.6582914572864]
[291.8015075376884, 1088.3718592964824]
[314.4145728643216, 1191.3869346733668]
[277.2286432160804, 1149.1758793969848]
[296.77777777777777, 861.9166666666667]
[99.33919597989953, 1365.7587939698492]
[116.6851851851852, 1295.111111111111]
[306.8768844221106, 1424.5527638190954]
[301.8517587939699, 1368.2713567839196]
[283.7613065326633, 1321.537688442211]
[249.59045226130652, 1307.9698492462312]
[235.01758793969847, 1326.0603015075376]
[161.14824120603018, 1609.4773869346734]
[169.69095477386938, 1661.7386934673366]
[227.47989949748742, 1782.8442211055276]
[187.6111111111111, 1734.4166666666665]
[188.78643216080403, 1783.8492462311558]
[210.39447236180908, 1834.1005025125628]
[226.97738693467338, 1730.5829145728642]
[256.22222222222223, 1831.9166666666665]
[104.02252252252254, 140.99099099099098]
[59.42792792792795, 617.1171171171171]
